Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.197-44.228.249.3-55904-80-6,192.168.8.197,55904,44.228.249.3,80,6,17/10/2024 0:35,266,1,1,0,0,0,0,0,0,0,0,0,0,0,7518.796992,266,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3759.398496,3759.398496,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55906-80-6,192.168.8.197,55906,44.228.249.3,80,6,17/10/2024 0:35,572986,2,5,247,896,247,0,123.5,174.655375,896,0,179.2,400.7033816,1994.813137,12.21670337,95497.66667,141806.6208,284503,59,13689,13689,0,13689,13689,572986,143246.5,164335.2653,298264,59,0,0,0,0,40,124,3.490486679,8.726216696,0,896,142.875,316.3449462,100074.125,0,1,0,0,0,0,0,0,2,163.2857143,123.5,179.2,0,0,0,0,0,0,2,247,5,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55906-80-6,192.168.8.197,55906,44.228.249.3,80,6,17/10/2024 0:35,315,1,1,0,0,0,0,0,0,0,0,0,0,0,6349.206349,315,0,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3174.603175,3174.603175,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55905-80-6,192.168.8.197,55905,44.228.249.3,80,6,17/10/2024 0:35,1118911,2,5,244,896,244,0,122,172.5340546,896,0,179.2,400.7033816,1018.84779,6.256082923,186485.1667,231612.9662,572703,0,572703,572703,0,572703,572703,1118911,279727.75,400015.2463,848683,0,0,0,0,0,40,124,1.787452264,4.46863066,0,896,142.5,316.2056293,99986,0,1,0,0,0,0,0,0,2,162.8571429,122,179.2,0,0,0,0,0,0,2,244,5,896,-1,489,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55905-80-6,192.168.8.197,55905,44.228.249.3,80,6,17/10/2024 0:35,293,1,1,0,0,0,0,0,0,0,0,0,0,0,6825.938567,293,0,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3412.969283,3412.969283,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55908-80-6,192.168.8.197,55908,44.228.249.3,80,6,17/10/2024 0:35,574565,2,5,333,896,333,0,166.5,235.4665581,896,0,179.2,400.7033816,2139.009512,12.18312985,95760.83333,141327.4316,289629,0,18812,18812,0,18812,18812,574565,143641.25,166614.8895,308486,0,0,0,0,0,40,124,3.480894242,8.702235604,0,896,153.625,321.8029288,103557.125,0,1,0,0,0,0,0,0,2,175.5714286,166.5,179.2,0,0,0,0,0,0,2,333,5,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55908-80-6,192.168.8.197,55908,44.228.249.3,80,6,17/10/2024 0:35,277,1,1,0,0,0,0,0,0,0,0,0,0,0,7220.216606,277,0,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3610.108303,3610.108303,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55907-80-6,192.168.8.197,55907,44.228.249.3,80,6,17/10/2024 0:35,1131718,3,4,330,896,330,0,110,190.5255888,896,0,224,448,1083.308739,6.185286441,188619.6667,236587.098,588624,72,868525,434262.5,218300.1268,588624,279901,1131380,377126.6667,444278.9493,867299,960,0,0,0,0,60,104,2.650837046,3.534449395,0,896,153.25,321.5657009,103404.5,0,1,0,0,0,0,0,0,1,175.1428571,110,224,0,0,0,0,0,0,3,330,4,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55910-80-6,192.168.8.197,55910,44.228.249.3,80,6,17/10/2024 0:35,551532,2,5,336,896,336,0,168,237.5878785,896,0,179.2,400.7033816,2233.777913,12.69191996,91922,139681.3062,275268,61,4854,4854,0,4854,4854,551532,137883,158053.4343,280238,61,0,0,0,0,40,124,3.626262846,9.065657115,0,896,154,322.0434753,103712,0,1,0,0,0,0,0,0,2,176,168,179.2,0,0,0,0,0,0,2,336,5,896,-1,488,1,0,0,0,0,0,0,0,0,0,SQLI
192.168.8.197-44.228.249.3-55910-80-6,192.168.8.197,55910,44.228.249.3,80,6,17/10/2024 0:35,294,1,1,0,0,0,0,0,0,0,0,0,0,0,6802.721088,294,0,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3401.360544,3401.360544,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,SQLI
