Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.197-20.50.201.200-53881-443-6,20.50.201.200,443,192.168.8.197,53881,6,21/10/2024 1:52,1742262,6,1,0,0,0,0,0,0,0,0,0,0,0,4.017765411,290377,462433.6859,1137797,0,1661238,332247.6,504140.3959,1137797,0,0,0,0,0,0,0,0,0,0,120,20,3.443798923,0.573966487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,16384,0,0,0,0,0,0,0,0,0,0,Beningn
157.240.236.61-192.168.8.197-80-53880-6,157.240.236.61,80,192.168.8.197,53880,6,21/10/2024 1:52,14849261,1560,3216,35811,241149,1392,0,22.95576923,89.38941892,1392,0,74.98414179,90.82155216,18651.43323,321.6321674,3109.79288,4150.67297,93046,-2,1.48E+07,9506.85247,11782.14682,123517,0,1.48E+07,4618.743701,6157.307402,129739,0,0,0,0,0,33792,64320,105.0557331,216.5764343,0,1392,57.97781034,93.57850327,8756.936275,0,0,0,0,1,0,0,0,2,57.98994975,22.95576923,74.98414179,0,0,0,0,0,0,1560,35811,3216,241149,-1,1031,165,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-52.68.142.131-53853-443-6,52.68.142.131,443,192.168.8.197,53853,6,21/10/2024 1:52,19518200,1,2,0,0,0,0,0,0,0,0,0,0,0,0.153702698,9759100,1.38E+07,1.95E+07,35,0,0,0,0,0,35,35,0,35,35,0,0,0,0,20,40,0.051234233,0.102468465,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,514,0,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-117.18.232.200-53862-443-6,192.168.8.197,53862,117.18.232.200,443,6,21/10/2024 1:52,28165622,1,2,0,1,0,0,0,0,1,0,0.5,0.707106781,0.035504275,0.106512826,1.41E+07,1.99E+07,2.81E+07,34572,0,0,0,0,0,34572,34572,0,34572,34572,0,0,0,0,20,52,0.035504275,0.071008551,0,1,0.5,0.577350269,0.333333333,0,0,0,0,1,0,0,0,2,0.666666667,0,0.5,0,0,0,0,0,0,1,0,2,1,-1,148,0,0,0,0,0,0,0,0,0,0,Beningn
157.240.236.61-192.168.8.197-80-53887-6,192.168.8.197,53887,157.240.236.61,80,6,21/10/2024 1:52,19994455,2087,2015,137087,510277,1392,0,65.68615237,146.486511,1392,0,253.239206,406.9894086,32377.17657,205.1568797,4875.507193,32567.47323,1086631,0,2.00E+07,9568.034516,48074.75482,1086631,0,1.98E+07,9826.519861,51131.06526,1172489,0,0,0,0,0,42100,42136,104.3789391,100.7779407,0,1392,157.7782111,317.8612163,101035.7528,0,1,0,0,0,0,0,0,0,157.8166748,65.68615237,253.239206,0,0,0,0,0,0,2087,137087,2015,510277,-1,1909,1463,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-204.79.197.222-53886-443-6,192.168.8.197,53886,204.79.197.222,443,6,21/10/2024 1:52,190241,8,10,0,4200,0,0,0,0,1400,0,420,676.2642482,22077.2599,94.61682813,11190.64706,16759.25216,44428,6,129796,18542.28571,23494.69648,54020,16,190241,21137.88889,18287.92862,44837,16,0,0,0,0,160,224,42.05192361,52.56490452,0,1400,221.0526316,524.4880545,275087.7193,0,1,0,0,0,0,0,0,1,233.3333333,0,420,0,0,0,0,0,0,8,0,10,4200,-1,16380,0,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-216.58.200.14-53901-443-6,192.168.8.197,53901,216.58.200.14,443,6,21/10/2024 1:53,160723,5,9,1400,6434,1400,0,280,626.0990337,1400,0,714.8888889,701.4236317,48742.24598,87.10638801,12363.30769,19891.09808,61714,0,129351,32337.75,27907.51108,61714,795,98958,12369.75,15910.50575,39999,0,0,0,0,0,112,204,31.10942429,55.99696372,0,1400,522.2666667,676.3409397,457437.0667,0,1,0,0,0,0,0,0,1,559.5714286,280,714.8888889,0,0,0,0,0,0,5,1400,9,6434,-1,1048,1,0,0,0,0,0,0,0,0,0,Beningn
172.217.26.67-192.168.8.197-443-53903-6,192.168.8.197,53903,172.217.26.67,443,6,21/10/2024 1:53,203730,5,6,1400,2800,1400,0,280,626.0990337,1400,0,466.6666667,722.9568913,20615.52054,53.99302999,20373,31042.17629,85359,26,157533,39383.25,45473.10661,85359,76,118345,23669,26480.16467,57220,98,0,0,0,0,100,156,24.54228636,29.45074363,0,1400,350,633.1738236,400909.0909,0,1,0,0,0,0,0,0,1,381.8181818,280,466.6666667,0,0,0,0,0,0,5,1400,6,2800,-1,1048,1,0,0,0,0,0,0,0,0,0,Beningn
142.250.199.3-192.168.8.197-80-53917-6,192.168.8.197,53917,142.250.199.3,80,6,21/10/2024 1:53,202177,5,6,604,668,202,0,120.8,110.277831,223,0,111.3333333,121.9601028,6291.516839,54.40777141,20217.7,19782.53259,51863,57,176486,44121.5,35084.34993,85388,137,150314,30062.8,19040.79325,50960,323,0,0,0,0,100,144,24.73080519,29.67696622,0,223,106,110.9946764,12319.81818,0,1,0,0,0,0,0,0,1,115.6363636,120.8,111.3333333,0,0,0,0,0,0,5,604,6,668,-1,1053,3,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-117.18.232.200-53862-443-6,117.18.232.200,443,192.168.8.197,53862,6,21/10/2024 1:52,54,0,2,0,0,0,0,0,0,0,0,0,0,0,37037.03704,54,0,54,54,0,0,0,0,0,54,54,0,54,54,0,0,0,0,0,40,0,37037.03704,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,514,0,0,0,0,0,0,0,0,0,0,Beningn
142.251.223.67-192.168.8.197-443-53905-6,192.168.8.197,53905,142.251.223.67,443,6,21/10/2024 1:53,154932,5,6,1400,2800,1400,0,280,626.0990337,1400,0,466.6666667,722.9568913,27108.66703,70.99888984,15493.2,24181.28501,67041,31,126119,31529.75,36212.28937,67041,102,87860,17572,20514.36664,47749,102,0,0,0,0,100,144,32.27222265,38.72666718,0,1400,350,633.1738236,400909.0909,0,1,0,0,0,0,0,0,1,381.8181818,280,466.6666667,0,0,0,0,0,0,5,1400,6,2800,-1,1048,1,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-20.212.88.117-53130-443-6,192.168.8.197,53130,20.212.88.117,443,6,21/10/2024 1:52,59869200,1,4,1,1,1,1,1,0,1,0,0.25,0.5,0.033406159,0.083515397,1.50E+07,2.12E+07,4.50E+07,38075,0,0,0,0,0,5.99E+07,2.00E+07,2.29E+07,4.51E+07,117865,0,0,0,0,20,104,0.016703079,0.066812318,0,1,0.5,0.547722558,0.3,0,0,0,0,1,0,0,0,4,0.6,1,0.25,0,0,0,0,0,0,1,1,4,1,-1,251,1,0,77970,56420.05007,117865,38075,2.99E+07,2.14E+07,4.50E+07,1.47E+07,Beningn
172.217.26.78-192.168.8.197-443-53913-6,192.168.8.197,53913,172.217.26.78,443,6,21/10/2024 1:53,151200,5,8,1400,5600,1400,0,280,626.0990337,1400,0,700,748.3314774,46296.2963,85.97883598,12600,22498.07145,70959,0,114201,28550.25,33574.77239,70959,608,80187,11455.28571,16147.00012,36898,0,0,0,0,0,100,184,33.06878307,52.91005291,0,1400,500,696.1432213,484615.3846,0,1,0,0,0,0,0,0,1,538.4615385,280,700,0,0,0,0,0,0,5,1400,8,5600,-1,1048,1,0,0,0,0,0,0,0,0,0,Beningn
142.251.12.188-192.168.8.197-5228-53741-6,192.168.8.197,53741,142.251.12.188,5228,6,21/10/2024 1:52,90136305,2,4,2,1,1,1,1,0,1,0,0.25,0.5,0.033282926,0.066565853,1.80E+07,2.46E+07,4.50E+07,27223,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,9.01E+07,3.00E+07,2.60E+07,4.51E+07,27223,0,0,0,0,40,116,0.022188618,0.044377235,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,0,0,0,2,0.666666667,1,0.25,0,0,0,0,0,0,2,2,4,1,-1,1048,2,0,32696.5,7740.697934,38170,27223,4.50E+07,5521.089748,4.50E+07,4.50E+07,Beningn
192.168.8.197-52.68.142.131-53853-443-6,192.168.8.197,53853,52.68.142.131,443,6,21/10/2024 1:52,94859,1,2,0,0,0,0,0,0,0,0,0,0,0,31.62588684,47429.5,67035.84418,94831,28,0,0,0,0,0,94859,94859,0,94859,94859,0,0,0,0,20,40,10.54196228,21.08392456,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,54,0,0,0,0,0,0,0,0,0,0,Beningn
157.240.236.61-192.168.8.197-80-53876-6,157.240.236.61,80,192.168.8.197,53876,6,21/10/2024 1:52,60384,6,1,0,0,0,0,0,0,0,0,0,0,0,115.9247483,10064,16968.5881,40858,11,60357,12071.4,18157.47275,40858,11,0,0,0,0,0,0,0,0,0,192,40,99.36406995,16.56067833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,824,0,0,0,0,0,0,0,0,0,0,Beningn
188.214.64.33-192.168.8.197-443-53892-6,192.168.8.197,53892,188.214.64.33,443,6,21/10/2024 1:52,283145,5,4,0,0,0,0,0,0,0,0,0,0,0,31.78583411,35393.125,53484.97215,160309,50,257911,64477.75,67374.69473,160309,7585,282760,94253.33333,97437.95202,205705,25184,0,0,0,0,100,104,17.65879673,14.12703738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,-1,124,0,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-123.136.114.97-53888-443-6,192.168.8.197,53888,123.136.114.97,443,6,21/10/2024 1:52,34365531,5483,4379,0,6076572,0,0,0,0,1392,0,1387.662023,76.06137341,176821.7113,286.9735957,3484.994524,63636.15746,3658014,0,3.43E+07,6256.244254,85249.34949,3658014,2,3.44E+07,7849.595934,101517.133,3660327,0,0,0,0,0,112140,87604,159.5494043,127.4241914,0,1392,616.097739,691.3577024,477975.4727,0,1,0,0,0,0,0,0,0,616.1602109,0,1387.662023,0,0,0,0,0,0,5483,0,4379,6076572,-1,123,0,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-216.58.199.227-53908-443-6,192.168.8.197,53908,216.58.199.227,443,6,21/10/2024 1:53,169454,8,10,1400,2800,1400,0,175,494.9747468,1400,0,280,590.2918299,24785.48751,106.2235179,9967.882353,13344.58171,32200,0,74113,10587.57143,15718.95343,41083,172,169454,18828.22222,15214.07504,34410,0,0,0,0,0,160,224,47.21045239,59.01306549,0,1400,221.0526316,524.4880545,275087.7193,0,1,0,0,0,0,0,0,1,233.3333333,175,280,0,0,0,0,0,0,8,1400,10,2800,-1,1046,1,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-216.58.200.14-53915-443-6,192.168.8.197,53915,216.58.200.14,443,6,21/10/2024 1:53,162666,4,8,1400,5600,1400,0,350,700,1400,0,700,748.3314774,43032.96325,73.77079414,14787.81818,26867.93753,85379,0,136614,45538,42559.49874,85379,701,77208,11029.71429,16052.2,39955,0,0,0,0,0,80,184,24.59026471,49.18052943,0,1400,538.4615385,708.917557,502564.1026,0,1,0,0,0,0,0,0,2,583.3333333,350,700,0,0,0,0,0,0,4,1400,8,5600,-1,1048,1,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-13.107.6.254-53885-443-6,192.168.8.197,53885,13.107.6.254,443,6,21/10/2024 1:52,333683,12,10,0,4200,0,0,0,0,1400,0,420,676.2642482,12586.79645,65.93083855,15889.66667,24545.27005,85760,0,303692,27608.36364,36284.42936,96538,174,328738,36526.44444,30709.72347,85834,0,0,0,0,0,240,224,35.96227557,29.96856298,0,1400,182.6086957,482.0903102,232411.0672,0,1,0,0,0,0,0,0,0,190.9090909,0,420,0,0,0,0,0,0,12,0,10,4200,-1,16379,0,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-23.45.176.8-53878-443-6,192.168.8.197,53878,23.45.176.8,443,6,21/10/2024 1:52,123160,5,4,4152,1384,1384,0,830.4,758.0480196,1384,0,346,692,44949.65898,73.07567392,15395,21714.02234,52023,0,123160,30790,61082.66796,122413,0,80631,26877,25301.91516,52023,1422,0,0,0,0,100,80,40.59759662,32.4780773,0,1384,692,729.4320469,532071.1111,0,0,0,0,1,0,0,0,0,768.8888889,830.4,346,0,0,0,0,0,0,5,4152,4,1384,-1,4243,3,0,0,0,0,0,0,0,0,0,Beningn
172.64.155.209-192.168.8.197-443-53833-6,192.168.8.197,53833,172.64.155.209,443,6,21/10/2024 1:52,45065366,1,3,1,1,1,1,1,0,1,0,0.333333333,0.577350269,0.044379979,0.088759958,1.50E+07,2.60E+07,4.50E+07,18226,0,0,0,0,0,4.51E+07,2.25E+07,3.18E+07,4.50E+07,18226,0,0,0,0,20,84,0.02218999,0.066569969,0,1,0.6,0.547722558,0.3,0,0,0,0,1,0,0,0,3,0.75,1,0.333333333,0,0,0,0,0,0,1,1,3,1,-1,11,1,0,18226,0,18226,18226,4.50E+07,0,4.50E+07,4.50E+07,Beningn
163.70.132.60-192.168.8.197-443-53895-6,192.168.8.197,53895,163.70.132.60,443,6,21/10/2024 1:52,15019692,106,28,0,32016,0,0,0,0,1392,0,1143.428571,542.9092707,2131.601633,8.921621029,112930.015,1254800.47,1.45E+07,0,1.50E+07,142667.2381,1412154.303,1.45E+07,15,1.50E+07,556250.3704,2828543.622,1.47E+07,0,0,0,0,0,2120,596,7.05740171,1.86421932,0,1392,237.1555556,525.2824381,275921.6398,0,1,0,0,0,0,0,0,0,238.9253731,0,1143.428571,0,0,0,0,0,0,106,0,28,32016,-1,273,0,0,237695,0,237695,237695,1.45E+07,0,1.45E+07,1.45E+07,Beningn
192.168.8.197-117.18.232.200-53840-443-6,192.168.8.197,53840,117.18.232.200,443,6,21/10/2024 1:52,9608644,1,1,0,0,0,0,0,0,0,0,0,0,0,0.208145915,9608644,0,9608644,9608644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.104072958,0.104072958,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1018,0,0,0,0,0,0,9608644,0,9608644,9608644,Beningn
192.168.8.197-216.58.199.238-53874-443-6,216.58.199.238,443,192.168.8.197,53874,6,21/10/2024 1:53,41,0,2,0,0,0,0,0,0,0,0,0,0,0,48780.4878,41,0,41,41,0,0,0,0,0,41,41,0,41,41,0,0,0,0,0,40,0,48780.4878,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,510,0,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-23.45.176.8-53845-443-6,192.168.8.197,53845,23.45.176.8,443,6,21/10/2024 1:52,9608626,1,1,0,0,0,0,0,0,0,0,0,0,0,0.208146305,9608626,0,9608626,9608626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.104073153,0.104073153,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1019,0,0,0,0,0,0,9608626,0,9608626,9608626,Beningn
192.168.8.197-74.125.68.138-53904-443-6,192.168.8.197,53904,74.125.68.138,443,6,21/10/2024 1:53,160860,6,8,1400,5600,1400,0,233.3333333,571.5476066,1400,0,700,748.3314774,43516.10096,87.03220191,12373.84615,24621.96849,79561,0,124710,24942,35426.25998,79561,475,80347,11478.14286,18575.06481,41072,0,0,0,0,0,120,184,37.29951511,49.73268681,0,1400,466.6666667,683.1300511,466666.6667,0,1,0,0,0,0,0,0,1,500,233.3333333,700,0,0,0,0,0,0,6,1400,8,5600,-1,1048,1,0,0,0,0,0,0,0,0,0,Beningn
192.168.8.197-52.68.142.131-53899-443-6,192.168.8.197,53899,52.68.142.131,443,6,21/10/2024 1:52,736155,6,8,0,5600,0,0,0,0,1400,0,700,748.3314774,7607.093615,19.01773404,56627.30769,113702.5131,398677,0,632622,126524.4,224248.7526,517739,33,337478,48211.14286,60054.53563,119106,0,0,0,0,0,120,184,8.150457444,10.86727659,0,1400,373.3333333,640.8327915,410666.6667,0,1,0,0,0,0,0,0,1,400,0,700,0,0,0,0,0,0,6,0,8,5600,-1,8,0,0,0,0,0,0,0,0,0,0,Beningn
